turn,guess,entropy,aspce_old,aspce_new,p,answer
3,drier,1,2,1,0.5,drier
2,glint,4.65581,57,1,0,drift
3,drift,4.65581,1,1,0,drift
2,glint,4.65581,57,3,0,drill
3,aduki,1.58496,3,1,0,drill
4,drill,1.58496,1,1,0,drill
2,glint,4.65581,57,3,0,drink
3,brink,1.58496,3,1,0.333333,drink
4,drink,1.58496,1,1,0.333333,drink
2,pudic,4.0055,39,3,0,drive
3,bride,1.58496,3,1,0.333333,drive
4,drive,1.58496,1,1,0.333333,drive
2,cutin,4.05978,59,2,0,droit
3,droit,1,2,1,0.5,droit
2,cutin,4.05978,59,12,0,droll
3,gloop,3.18872,12,1,0,droll
4,droll,3.18872,1,1,0,droll
2,pownd,2.80735,14,1,0,drone
3,drone,2.80735,1,1,0,drone
2,cutin,4.05978,59,12,0,drool
3,gloop,3.18872,12,1,0,drool
4,drool,3.18872,1,1,0,drool
2,cutin,4.05978,59,12,0,droop
3,gloop,3.18872,12,1,0,droop
4,droop,3.18872,1,1,0,droop
2,acids,2.32193,5,1,0,dross
3,dross,2.32193,1,1,0,dross
2,pownd,2.80735,14,2,0,drove
3,drove,1,2,1,0.5,drove
2,cutin,4.05978,59,4,0,drown
3,badge,2,4,1,0,drown
4,drown,2,1,1,0,drown
2,glint,4.65581,57,2,0,druid
3,birch,1,2,1,0.5,druid
4,druid,1,1,1,0.5,druid
2,glint,4.65581,57,1,0,drunk
3,drunk,4.65581,1,1,0,drunk
2,tined,4.38699,117,5,0,dryer
3,buddy,2.32193,5,1,0,dryer
4,dryer,2.32193,1,1,0,dryer
2,glint,4.65581,57,5,0,dryly
3,bardy,2.32193,5,1,0,dryly
4,dryly,2.32193,1,1,0,dryly
2,clint,5.5085,183,2,0,duchy
3,duchy,1,2,1,0.5,duchy
2,clint,5.5085,183,8,0,dully
3,badly,2.5,8,1,0,dully
4,dully,2.5,1,1,0,dully
2,clint,5.5085,183,15,0,dummy
3,pudgy,3.50689,15,1,0.0666667,dummy
4,dummy,3.50689,1,1,0.0666667,dummy
2,clint,5.5085,183,15,0,dumpy
3,pudgy,3.50689,15,1,0.0666667,dumpy
4,dumpy,3.50689,1,1,0.0666667,dumpy
2,guilt,5.06772,79,2,0,dunce
3,dunce,1,2,1,0.5,dunce
2,mythi,4.2485,33,2,0,dusky
3,dusky,1,2,1,0.5,dusky
2,mythi,4.2485,33,3,0,dusty
3,abled,1.58496,3,1,0,dusty
4,dusty,1.58496,1,1,0,dusty
2,clint,5.5085,183,3,0,dutch
3,aband,1.58496,3,1,0,dutch
4,dutch,1.58496,1,1,0,dutch
2,teind,5.12671,120,2,0,duvet
3,duvet,1,2,1,0.5,duvet
2,dhuti,3.54659,13,1,0,dwarf
3,dwarf,3.54659,1,1,0,dwarf
2,teind,5.12671,120,1,0,dwell
3,dwell,5.12671,1,1,0,dwell
2,teind,5.12671,120,2,0,dwelt
3,duvet,1,2,1,0.5,dwelt
4,dwelt,1,1,1,0.5,dwelt
2,clint,5.5085,183,3,0,dying
3,dying,1.58496,3,1,0.333333,dying
2,talar,3.69415,61,15,0,eager
3,pigmy,2.86625,15,2,0,eager
4,eager,1,2,1,0.5,eager
2,gault,4.01177,40,1,0,eagle
3,eagle,4.01177,1,1,0,eagle
2,talar,3.69415,61,1,0,early
3,early,3.69415,1,1,0,early
2,talar,3.69415,61,1,0,earth
3,earth,3.69415,1,1,0,earth
2,ajwan,2.32193,5,1,0,easel
3,easel,2.32193,1,1,0,easel
2,natal,4.53708,68,1,0,eaten
3,eaten,4.53708,1,1,0,eaten
2,talar,3.69415,61,4,0,eater
3,beech,2,4,1,0,eater
4,eater,2,1,1,0,eater
2,lento,4.00386,25,4,0,ebony
3,enjoy,2,4,1,0.25,ebony
4,ebony,2,1,1,0.25,ebony
2,natal,4.53708,68,4,0,eclat
3,acerb,2,4,1,0,eclat
4,eclat,2,1,1,0,eclat
2,teind,5.12671,120,1,0,edict
3,edict,5.12671,1,1,0,edict
2,teind,5.12671,120,1,0,edify
3,edify,5.12671,1,1,0,edify
2,pudic,4.0055,39,1,0,eerie
3,eerie,4.0055,1,1,0,eerie
2,tined,4.38699,117,6,0,egret
3,beech,2.58496,6,1,0,egret
4,egret,2.58496,1,1,0,egret
2,teind,5.12671,120,4,0,eight
3,eight,2,4,1,0.25,eight
2,teind,5.12671,120,6,0,eject
3,cleft,2.58496,6,1,0.166667,eject
4,eject,2.58496,1,1,0.166667,eject
2,teind,5.12671,120,2,0,eking
3,eking,1,2,1,0.5,eking
2,glitz,3.18201,28,2,0,elate
3,elate,1,2,1,0.5,elate
2,lento,4.00386,25,1,0,elbow
3,elbow,4.00386,1,1,0,elbow
2,tined,4.38699,117,5,0,elder
3,buddy,2.32193,5,1,0,elder
4,elder,2.32193,1,1,0,elder
2,teind,5.12671,120,6,0,elect
3,cleft,2.58496,6,1,0.166667,elect
4,elect,2.58496,1,1,0.166667,elect
2,teind,5.12671,120,10,0,elegy
3,excel,3.32193,10,1,0.1,elegy
4,elegy,3.32193,1,1,0.1,elegy
2,teind,5.12671,120,7,0,elfin
3,kevel,2.80735,7,1,0,elfin
4,elfin,2.80735,1,1,0,elfin
2,guilt,5.06772,79,1,0,elide
3,elide,5.06772,1,1,0,elide
2,guilt,5.06772,79,1,0,elite
3,elite,5.06772,1,1,0,elite
2,bling,3.78418,20,2,0,elope
3,clove,1,2,1,0.5,elope
4,elope,1,1,1,0.5,elope
2,guilt,5.06772,79,4,0,elude
3,flume,2,4,1,0.25,elude
4,elude,2,1,1,0.25,elude
2,depth,3.74899,21,1,0,email
3,email,3.74899,1,1,0,email
2,teind,5.12671,120,3,0,embed
3,bleed,1.58496,3,1,0.333333,embed
4,embed,1.58496,1,1,0.333333,embed
2,tined,4.38699,117,25,0,ember
3,flump,3.75327,25,1,0,ember
4,ember,3.75327,1,1,0,ember
2,guilt,5.06772,79,6,0,emcee
3,champ,2.58496,6,1,0,emcee
4,emcee,2.58496,1,1,0,emcee
2,teind,5.12671,120,6,0,empty
3,cleft,2.58496,6,1,0.166667,empty
4,empty,2.58496,1,1,0.166667,empty
2,depth,3.74899,21,3,0,enact
3,enact,1.58496,3,1,0.333333,enact
2,lento,4.00386,25,4,0,endow
3,enjoy,2,4,1,0.25,endow
4,endow,2,1,1,0.25,endow
2,natal,4.53708,68,4,0,enema
3,amend,2,4,1,0.25,enema
4,enema,2,1,1,0.25,enema
2,teind,5.12671,120,5,0,enemy
3,enemy,2.32193,5,1,0.2,enemy
2,lento,4.00386,25,4,0,enjoy
3,enjoy,2,4,1,0.25,enjoy
2,teind,5.12671,120,7,0,ennui
3,kevel,2.80735,7,1,0,ennui
4,ennui,2.80735,1,1,0,ennui
2,cunit,3,8,1,0,ensue
3,ensue,3,1,1,0,ensue
2,tined,4.38699,117,1,0,enter
3,enter,4.38699,1,1,0,enter
2,delft,3.37878,14,1,0,entry
3,entry,3.37878,1,1,0,entry
2,lento,4.00386,25,4,0,envoy
3,enjoy,2,4,1,0.25,envoy
4,envoy,2,1,1,0.25,envoy
2,lento,4.00386,25,2,0,epoch
3,epoch,1,2,1,0.5,epoch
2,lento,4.00386,25,2,0,epoxy
3,epoch,1,2,1,0.5,epoxy
4,epoxy,1,1,1,0.5,epoxy
2,natal,4.53708,68,7,0,equal
3,cupid,2.80735,7,1,0,equal
4,equal,2.80735,1,1,0,equal
2,teind,5.12671,120,5,0,equip
3,bicep,2.32193,5,1,0.2,equip
4,equip,2.32193,1,1,0.2,equip
2,erase,2.32193,1,1,0.2,erase
2,tined,4.38699,117,7,0,erect
3,crept,2.80735,7,1,0.142857,erect
4,erect,2.80735,1,1,0.142857,erect
2,pownd,2.80735,14,2,0,erode
3,drove,1,2,1,0.5,erode
4,erode,1,1,1,0.5,erode
2,trued,3.2389,13,1,0,error
3,error,3.2389,1,1,0,error
2,tined,4.38699,117,7,0,erupt
3,crept,2.80735,7,1,0.142857,erupt
4,erupt,2.80735,1,1,0.142857,erupt
2,ajwan,2.32193,5,1,0,essay
3,essay,2.32193,1,1,0,essay
2,richt,3.37356,15,1,0,ester
3,ester,3.37356,1,1,0,ester
2,tined,4.38699,117,6,0,ether
3,beech,2.58496,6,1,0,ether
4,ether,2.58496,1,1,0,ether
2,teind,5.12671,120,4,0,ethic
3,eight,2,4,1,0.25,ethic
4,ethic,2,1,1,0.25,ethic
2,onset,1.58496,3,1,0.333333,ethos
3,ethos,1.58496,1,1,0.333333,ethos
2,guilt,5.06772,79,2,0,etude
3,chute,1,2,1,0.5,etude
4,etude,1,1,1,0.5,etude
2,glitz,3.18201,28,8,0,evade
3,heave,2.75,8,1,0.125,evade
4,evade,2.75,1,1,0.125,evade
2,teind,5.12671,120,1,0,event
3,event,5.12671,1,1,0,event
2,delft,3.37878,14,2,0,every
3,every,1,2,1,0.5,every
2,teind,5.12671,120,2,0,evict
3,evict,1,2,1,0.5,evict
2,bling,3.78418,20,3,0,evoke
3,choke,1.58496,3,1,0.333333,evoke
4,evoke,1.58496,1,1,0.333333,evoke
2,depth,3.74899,21,3,0,exact
3,enact,1.58496,3,1,0.333333,exact
4,exact,1.58496,1,1,0.333333,exact
2,depth,3.74899,21,3,0,exalt
3,enact,1.58496,3,1,0.333333,exalt
4,exalt,1.58496,1,1,0.333333,exalt
2,teind,5.12671,120,10,0,excel
3,excel,3.32193,10,1,0.1,excel
2,delft,3.37878,14,2,0,exert
3,exert,1,2,1,0.5,exert
2,guilt,5.06772,79,2,0,exile
3,exile,1,2,1,0.5,exile
2,teugh,3.78714,19,2,0,exist
3,exist,1,2,1,0.5,exist
2,teind,5.12671,120,10,0,expel
3,excel,3.32193,10,1,0.1,expel
4,expel,3.32193,1,1,0.1,expel
2,lento,4.00386,25,1,0,extol
3,extol,4.00386,1,1,0,extol
2,altar,2.32193,5,1,0,extra
3,extra,2.32193,1,1,0,extra
2,teind,5.12671,120,6,0,exult
3,cleft,2.58496,6,1,0.166667,exult
4,exult,2.58496,1,1,0.166667,exult
2,teind,5.12671,120,2,0,eying
3,eking,1,2,1,0.5,eying
4,eying,1,1,1,0.5,eying
2,gault,4.01177,40,4,0,fable
3,becap,2,4,1,0,fable
4,fable,2,1,1,0,fable
2,natal,4.53708,68,2,0,facet
3,cadet,1,2,1,0.5,facet
4,facet,1,1,1,0.5,facet
2,clint,5.17137,138,3,0,faint
3,attap,1.58496,3,1,0,faint
4,faint,1.58496,1,1,0,faint
2,humic,3.0958,11,2,0,fairy
3,dairy,1,2,1,0.5,fairy
4,fairy,1,1,1,0.5,fairy
2,clint,5.17137,138,2,0,faith
3,amity,1,2,1,0.5,faith
4,faith,1,1,1,0.5,faith
2,thump,3.13957,15,3,0,false
3,aisle,1.58496,3,1,0.333333,false
4,false,1.58496,1,1,0.333333,false
2,clint,5.17137,138,1,0,fancy
3,fancy,5.17137,1,1,0,fancy
2,clint,5.17137,138,3,0,fanny
3,fanny,1.58496,3,1,0.333333,fanny
2,barca,2.80735,7,1,0,farce
3,farce,2.80735,1,1,0,farce
2,clint,5.17137,138,5,0,fatal
3,tally,2.32193,5,1,0.2,fatal
4,fatal,2.32193,1,1,0.2,fatal
2,clint,5.17137,138,7,0,fatty
3,baffy,2.52164,7,1,0,fatty
4,fatty,2.52164,1,1,0,fatty
2,clint,5.17137,138,3,0,fault
3,fault,1.58496,3,1,0.333333,fault
2,clint,5.17137,138,3,0,fauna
3,fanny,1.58496,3,1,0.333333,fauna
4,fauna,1.58496,1,1,0.333333,fauna
2,maron,3.65823,27,5,0,favor
3,valor,2.32193,5,1,0.2,favor
4,favor,2.32193,1,1,0.2,favor
2,bufty,2.32193,5,1,0,feast
3,feast,2.32193,1,1,0,feast
2,natal,4.53708,68,7,0,fecal
3,cupid,2.80735,7,1,0,fecal
4,fecal,2.80735,1,1,0,fecal
2,teind,5.12671,120,2,0,feign
3,feign,1,2,1,0.5,feign
2,natal,4.53708,68,3,0,fella
3,abled,1.58496,3,1,0.333333,fella
4,fella,1.58496,1,1,0.333333,fella
2,lento,4.00386,25,2,0,felon
3,felon,1,2,1,0.5,felon
2,guilt,5.06772,79,6,0,femme
3,champ,2.58496,6,1,0,femme
4,femme,2.58496,1,1,0,femme
2,tined,4.38699,117,9,0,femur
3,clump,3.16993,9,1,0,femur
4,femur,3.16993,1,1,0,femur
2,guilt,5.06772,79,6,0,fence
3,champ,2.58496,6,1,0,fence
4,fence,2.58496,1,1,0,fence
2,talar,3.69415,61,3,0,feral
3,regal,1.58496,3,1,0.333333,feral
4,feral,1.58496,1,1,0.333333,feral
2,delft,3.37878,14,1,0,ferry
3,ferry,3.37878,1,1,0,ferry
2,natal,4.53708,68,3,0,fetal
3,abamp,1.58496,3,1,0,fetal
4,fetal,1.58496,1,1,0,fetal
2,teind,5.12671,120,7,0,fetch
3,aptly,2.80735,7,1,0,fetch
4,fetch,2.80735,1,1,0,fetch
2,teind,5.12671,120,1,0,fetid
3,fetid,5.12671,1,1,0,fetid
2,teugh,3.78714,19,1,0,fetus
3,fetus,3.78714,1,1,0,fetus
2,tined,4.38699,117,25,0,fever
3,flump,3.75327,25,3,0,fever
4,fever,1.58496,3,1,0.333333,fever
2,tined,4.38699,117,25,0,fewer
3,flump,3.75327,25,3,0,fewer
4,fever,1.58496,3,1,0.333333,fewer
5,fewer,1.58496,1,1,0.333333,fewer
2,tined,4.38699,117,9,0,fiber
3,ravel,2.6416,9,3,0,fiber
4,fiber,1.58496,3,1,0.333333,fiber
2,abets,2,4,1,0,fibre
3,fibre,2,1,1,0,fibre
2,mythi,4.2485,33,3,0,ficus
3,bliss,1.58496,3,1,0.333333,ficus
4,ficus,1.58496,1,1,0.333333,ficus
2,teind,5.12671,120,3,0,field
3,alway,1.58496,3,1,0,field
4,field,1.58496,1,1,0,field
2,teind,5.12671,120,1,0,fiend
3,fiend,5.12671,1,1,0,fiend
2,delft,3.37878,14,1,0,fiery
3,fiery,3.37878,1,1,0,fiery
2,clint,5.5085,183,9,0,fifth
3,ditty,2.6416,9,1,0.111111,fifth
4,fifth,2.6416,1,1,0.111111,fifth
2,clint,5.5085,183,9,0,fifty
3,ditty,2.6416,9,1,0.111111,fifty
4,fifty,2.6416,1,1,0.111111,fifty
2,clint,5.5085,183,5,0,fight
3,aswim,1.92193,5,2,0,fight
4,fight,1,2,1,0.5,fight
2,tined,4.38699,117,9,0,filer
3,ravel,2.6416,9,1,0,filer
4,filer,2.6416,1,1,0,filer
2,teind,5.12671,120,4,0,filet
3,eight,2,4,1,0.25,filet
4,filet,2,1,1,0.25,filet
2,clint,5.5085,183,14,0,filly
3,dampy,3.09307,14,4,0,filly
4,fowth,2,4,1,0,filly
5,filly,2,1,1,0,filly
2,clint,5.5085,183,14,0,filmy
3,dampy,3.09307,14,2,0,filmy
4,filmy,1,2,1,0.5,filmy
2,clint,5.5085,183,2,0,filth
3,filth,1,2,1,0.5,filth
2,clint,5.17137,138,3,0,final
3,anvil,1.58496,3,1,0.333333,final
4,final,1.58496,1,1,0.333333,final
2,clint,5.5085,183,3,0,finch
3,awful,1.58496,3,1,0,finch
4,finch,1.58496,1,1,0,finch
2,tined,4.38699,117,3,0,finer
3,afald,1.58496,3,1,0,finer
4,finer,1.58496,1,1,0,finer
2,cruft,3.75,16,1,0,first
3,first,3.75,1,1,0,first
2,mythi,4.2485,33,1,0,fishy
3,fishy,4.2485,1,1,0,fishy
2,tined,4.38699,117,9,0,fixer
3,ravel,2.6416,9,3,0,fixer
4,fiber,1.58496,3,1,0.333333,fixer
5,fixer,1.58496,1,1,0.333333,fixer
2,clint,5.5085,183,10,0,fizzy
3,fudgy,3.12193,10,1,0,fizzy
4,fizzy,3.12193,1,1,0,fizzy
2,acidy,3,8,1,0,fjord
3,fjord,3,1,1,0,fjord
2,clink,4.59644,40,2,0,flack
3,black,1,2,1,0.5,flack
4,flack,1,1,1,0.5,flack
2,clink,4.59644,40,3,0,flail
3,plaid,1.58496,3,1,0.333333,flail
4,flail,1.58496,1,1,0.333333,flail
2,clint,4.27507,40,1,0,flair
3,flair,4.27507,1,1,0,flair
2,glitz,3.18201,28,6,0,flake
3,abamp,2.25163,6,1,0,flake
4,flake,2.25163,1,1,0,flake
2,clink,4.59644,40,1,0,flaky
3,flaky,4.59644,1,1,0,flaky
2,glitz,3.18201,28,6,0,flame
3,abamp,2.25163,6,1,0,flame
4,flame,2.25163,1,1,0,flame
2,clink,4.59644,40,3,0,flank
3,abaft,1.58496,3,1,0,flank
4,flank,1.58496,1,1,0,flank
2,abaft,2,4,1,0,flare
3,flare,2,1,1,0,flare
2,chals,3.32486,14,1,0,flash
3,flash,3.32486,1,1,0,flash
2,chals,3.32486,14,2,0,flask
3,blast,1,2,1,0.5,flask
4,flask,1,1,1,0.5,flask
2,teind,5.12671,120,10,0,fleck
3,excel,3.32193,10,1,0.1,fleck
4,fleck,3.32193,1,1,0.1,fleck
2,teind,5.12671,120,6,0,fleet
3,cleft,2.58496,6,1,0.166667,fleet
4,fleet,2.58496,1,1,0.166667,fleet
2,teugh,3.78714,19,1,0,flesh
3,flesh,3.78714,1,1,0,flesh
2,clint,5.5085,183,1,0,flick
3,flick,5.5085,1,1,0,flick
2,tined,4.38699,117,5,0,flier
3,brief,2.32193,5,1,0.2,flier
4,flier,2.32193,1,1,0.2,flier
2,clint,5.5085,183,3,0,fling
3,blind,1.58496,3,1,0.333333,fling
4,fling,1.58496,1,1,0.333333,fling
2,clint,5.5085,183,2,0,flint
3,flint,1,2,1,0.5,flint
2,fitch,3.70044,13,1,0,flirt
3,flirt,3.70044,1,1,0,flirt
2,cloot,4.40569,44,4,0,float
3,abaft,2,4,1,0,float
4,float,2,1,1,0,float
2,clint,4.88754,56,2,0,flock
3,block,1,2,1,0.5,flock
4,flock,1,1,1,0.5,flock
2,clint,4.88754,56,4,0,flood
3,blood,2,4,1,0.25,flood
4,flood,2,1,1,0.25,flood
2,cutin,4.05978,59,12,0,floor
3,gloop,3.18872,12,1,0,floor
4,floor,3.18872,1,1,0,floor
2,abaca,2.58496,6,1,0,flora
3,flora,2.58496,1,1,0,flora
2,agloo,2.80735,7,1,0,floss
3,floss,2.80735,1,1,0,floss
2,cutin,4.05978,59,3,0,flour
3,group,1.58496,3,1,0.333333,flour
4,flour,1.58496,1,1,0.333333,flour
2,clint,4.88754,56,1,0,flout
3,flout,4.88754,1,1,0,flout
2,clint,4.88754,56,2,0,flown
3,blown,1,2,1,0.5,flown
4,flown,1,1,1,0.5,flown
2,clint,5.5085,183,5,0,fluff
3,bluff,2.32193,5,1,0.2,fluff
4,fluff,2.32193,1,1,0.2,fluff
2,clint,5.5085,183,1,0,fluid
3,fluid,5.5085,1,1,0,fluid
2,guilt,5.06772,79,4,0,fluke
3,flume,2,4,1,0.25,fluke
4,fluke,2,1,1,0.25,fluke
2,guilt,5.06772,79,4,0,flume
3,flume,2,4,1,0.25,flume
2,clint,5.5085,183,3,0,flung
3,flung,1.58496,3,1,0.333333,flung
2,clint,5.5085,183,3,0,flunk
3,flung,1.58496,3,1,0.333333,flunk
4,flunk,1.58496,1,1,0.333333,flunk
2,mythi,4.2485,33,3,0,flush
3,abaft,1.58496,3,1,0,flush
4,flush,1.58496,1,1,0,flush
2,guilt,5.06772,79,1,0,flute
3,flute,5.06772,1,1,0,flute
2,tined,4.38699,117,25,0,flyer
3,flump,3.75327,25,1,0,flyer
4,flyer,3.75327,1,1,0,flyer
2,loamy,2.32193,5,1,0.2,foamy
3,foamy,2.32193,1,1,0.2,foamy
2,liman,3.6897,21,3,0,focal
3,focal,1.58496,3,1,0.333333,focal
2,jumby,3.45656,15,2,0,focus
3,focus,1,2,1,0.5,focus
2,culty,4.44757,87,15,0,foggy
3,dhobi,3.00624,15,2,0,foggy
4,foggy,1,2,1,0.5,foggy
2,jumby,3.45656,15,3,0,foist
3,foist,1.58496,3,1,0.333333,foist
2,culty,4.44757,87,1,0,folio
3,folio,4.44757,1,1,0,folio
2,culty,4.44757,87,6,0,folly
3,defog,2.25163,6,1,0,folly
4,folly,2.25163,1,1,0,folly
2,balmy,3,8,1,0,foray
3,foray,3,1,1,0,foray
2,faugh,2.9477,9,2,0,force
3,force,1,2,1,0.5,force
2,faugh,2.9477,9,1,0,forge
3,forge,2.9477,1,1,0,forge
2,cyton,3.84027,26,5,0,forgo
3,forum,2.32193,5,1,0.2,forgo
4,forgo,2.32193,1,1,0.2,forgo
2,faugh,2.9477,9,2,0,forte
3,force,1,2,1,0.5,forte
4,forte,1,1,1,0.5,forte
2,cyton,3.84027,26,2,0,forth
3,forth,1,2,1,0.5,forth
2,cyton,3.84027,26,1,0,forty
3,forty,3.84027,1,1,0,forty
2,cyton,3.84027,26,5,0,forum
3,forum,2.32193,5,1,0.2,forum
2,culty,4.44757,87,8,0,found
3,bumph,2.75,8,2,0,found
4,found,1,2,1,0.5,found
2,rewth,2.49197,22,9,0,foyer
3,black,2.19716,9,3,0,foyer
4,abysm,1.58496,3,1,0,foyer
5,foyer,1.58496,1,1,0,foyer
2,clint,4.27507,40,2,0,frail
3,frail,1,2,1,0.5,frail
2,diact,2.97084,19,6,0,frame
3,abamp,1.9183,6,1,0,frame
4,frame,1.9183,1,1,0,frame
2,clint,4.27507,40,5,0,frank
3,bifid,2.32193,5,1,0,frank
4,frank,2.32193,1,1,0,frank
2,clint,4.27507,40,4,0,fraud
3,aahed,2,4,1,0,fraud
4,fraud,2,1,1,0,fraud
2,talar,3.69415,61,11,0,freak
3,brack,3.0958,11,2,0,freak
4,freak,1,2,1,0.5,freak
2,tined,4.38699,117,4,0,freed
3,befog,2,4,1,0,freed
4,freed,2,1,1,0,freed
2,tined,4.38699,117,25,0,freer
3,flump,3.75327,25,3,0,freer
4,fever,1.58496,3,1,0.333333,freer
5,freer,1.58496,1,1,0.333333,freer
2,richt,3.37356,15,2,0,fresh
3,fresh,1,2,1,0.5,fresh
2,riyal,4.22281,42,3,0,friar
3,briar,1.58496,3,1,0.333333,friar
4,friar,1.58496,1,1,0.333333,friar
2,tined,4.38699,117,4,0,fried
3,decaf,2,4,1,0,fried
4,fried,2,1,1,0,fried
2,glint,4.65581,57,3,0,frill
3,aduki,1.58496,3,1,0,frill
4,frill,1.58496,1,1,0,frill
2,cruft,3.75,16,1,0,frisk
3,frisk,3.75,1,1,0,frisk
2,glint,4.65581,57,2,0,fritz
3,fritz,1,2,1,0.5,fritz
2,cutin,4.05978,59,1,0,frock
3,frock,4.05978,1,1,0,frock
2,cutin,4.05978,59,3,0,frond
3,prong,1.58496,3,1,0.333333,frond
4,frond,1.58496,1,1,0.333333,frond
2,cutin,4.05978,59,1,0,front
3,front,4.05978,1,1,0,front
2,acids,2.32193,5,1,0,frost
3,frost,2.32193,1,1,0,frost
2,cutin,4.05978,59,6,0,froth
3,throb,2.58496,6,1,0.166667,froth
4,froth,2.58496,1,1,0.166667,froth
2,cutin,4.05978,59,4,0,frown
3,badge,2,4,1,0,frown
4,frown,2,1,1,0,frown
2,pownd,2.80735,14,4,0,froze
3,abaft,2,4,1,0,froze
4,froze,2,1,1,0,froze
2,glint,4.65581,57,1,0,fruit
3,fruit,4.65581,1,1,0,fruit
2,guilt,5.06772,79,5,0,fudge
3,aband,1.92193,5,2,0,fudge
4,fudge,1,2,1,0.5,fudge
2,guilt,5.06772,79,5,0,fugue
3,aband,1.92193,5,1,0,fugue
4,fugue,1.92193,1,1,0,fugue
2,clint,5.5085,183,8,0,fully
3,badly,2.5,8,2,0,fully
4,fully,1,2,1,0.5,fully
2,clint,5.5085,183,8,0,fungi
3,dampy,3,8,1,0,fungi
4,fungi,3,1,1,0,fungi
2,clint,5.5085,183,3,0,funky
3,funky,1.58496,3,1,0.333333,funky
2,clint,5.5085,183,2,0,funny
3,bunny,1,2,1,0.5,funny
4,funny,1,1,1,0.5,funny
2,cutin,4.05978,59,4,0,furor
3,farro,2,4,1,0,furor
4,furor,2,1,1,0,furor
2,fitch,3.70044,13,1,0,furry
3,furry,3.70044,1,1,0,furry
2,mythi,4.2485,33,2,0,fussy
3,dusky,1,2,1,0.5,fussy
4,fussy,1,1,1,0.5,fussy
2,clint,5.5085,183,15,0,fuzzy
3,pudgy,3.50689,15,2,0.0666667,fuzzy
4,fuzzy,1,2,1,0.5,fuzzy
2,gault,4.01177,40,1,0,gaffe
3,gaffe,4.01177,1,1,0,gaffe
2,clint,5.17137,138,3,0,gaily
3,daily,1.58496,3,1,0.333333,gaily
4,gaily,1.58496,1,1,0.333333,gaily
2,talar,3.69415,61,15,0,gamer
3,pigmy,2.86625,15,1,0,gamer
4,gamer,2.86625,1,1,0,gamer
2,clint,5.17137,138,15,0,gamma
3,midgy,3.64022,15,1,0,gamma
4,gamma,3.64022,1,1,0,gamma
2,clint,5.17137,138,1,0,gamut
3,gamut,5.17137,1,1,0,gamut
2,linty,3.93618,23,2,0,gassy
3,assay,1,2,1,0.5,gassy
4,gassy,1,1,1,0.5,gassy
2,clint,5.17137,138,15,0,gaudy
3,midgy,3.64022,15,1,0,gaudy
4,gaudy,3.64022,1,1,0,gaudy
2,gault,4.01177,40,2,0,gauge
3,gauge,1,2,1,0.5,gauge
2,clint,5.17137,138,6,0,gaunt
3,dight,1.79248,6,1,0,gaunt
4,gaunt,1.79248,1,1,0,gaunt
2,gault,4.01177,40,2,0,gauze
3,gauge,1,2,1,0.5,gauze
4,gauze,1,1,1,0.5,gauze
2,natal,4.53708,68,6,0,gavel
3,bumph,2.58496,6,1,0,gavel
4,gavel,2.58496,1,1,0,gavel
2,clint,5.17137,138,15,0,gawky
3,midgy,3.64022,15,1,0,gawky
4,gawky,3.64022,1,1,0,gawky
2,talar,3.69415,61,15,0,gayer
3,pigmy,2.86625,15,1,0,gayer
4,gayer,2.86625,1,1,0,gayer
2,clint,5.17137,138,12,0,gayly
3,dampy,3.58496,12,1,0,gayly
4,gayly,3.58496,1,1,0,gayly
2,talar,3.69415,61,15,0,gazer
3,pigmy,2.86625,15,1,0,gazer
4,gazer,2.86625,1,1,0,gazer
2,lento,4.00386,25,1,0,gecko
3,gecko,4.00386,1,1,0,gecko
2,teind,5.12671,120,13,0,geeky
3,belly,3.39275,13,1,0.0769231,geeky
4,geeky,3.39275,1,1,0.0769231,geeky
2,cunit,3,8,1,0,geese
3,geese,3,1,1,0,geese
2,guilt,5.06772,79,1,0,genie
3,genie,5.06772,1,1,0,genie
2,abets,2,4,1,0,genre
3,genre,2,1,1,0,genre
2,agloo,2.80735,7,1,0,ghost
3,ghost,2.80735,1,1,0,ghost
2,clint,4.88754,56,2,0,ghoul
3,ghoul,1,2,1,0.5,ghoul
2,clink,4.59644,40,1,0,giant
3,giant,4.59644,1,1,0,giant
2,clint,5.5085,183,10,0,giddy
3,fudgy,3.12193,10,1,0,giddy
4,giddy,3.12193,1,1,0,giddy
2,mythi,4.2485,33,2,0,gipsy
3,gipsy,1,2,1,0.5,gipsy
2,glint,4.65581,57,1,0,girly
3,girly,4.65581,1,1,0,girly
2,glint,4.65581,57,1,0,girth
3,girth,4.65581,1,1,0,girth
2,teind,5.12671,120,7,0,given
3,kevel,2.80735,7,1,0,given
4,given,2.80735,1,1,0,given
2,tined,4.38699,117,9,0,giver
3,ravel,2.6416,9,1,0,giver
4,giver,2.6416,1,1,0,giver
2,glitz,3.18201,28,1,0,glade
3,glade,3.18201,1,1,0,glade
2,clink,4.59644,40,3,0,gland
3,bland,1.58496,3,1,0.333333,gland
4,gland,1.58496,1,1,0.333333,gland
2,abaft,2,4,1,0,glare
3,glare,2,1,1,0,glare
2,chals,3.32486,14,1,0,glass
3,glass,3.32486,1,1,0,glass
2,glitz,3.18201,28,1,0,glaze
3,glaze,3.18201,1,1,0,glaze
2,natal,4.53708,68,4,0,gleam
3,abamp,2,4,1,0,gleam
4,gleam,2,1,1,0,gleam
